Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Web links,Coordination,Last update,Sponsor,Coverage,Features,Downlink Tone,Grid,Affiliate,Links,AllStar,Notes,Nets,DMR Enabled,Color Code,Wide Network,On-air,D-STAR Enabled,Node,Sources,Talkgroup Network,Talkgroups,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,Colorado,Southern Colorado,IRLP,EchoLink,Commands,P25 Digital Enabled,NAC,Default Reflector,Location Photo,Feed,Denver Regional,YSF Digital Enabled,DG-ID,Mixed-Mode,Northern Colorado,Local/Cluster,WIRES-X,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2
147.375,0.6,100,K0BV,"Trinidad, Raton Pass",CO,OPEN,string,138.2,ESE,string,147.375,147.975,100,Las Animas,Off-Air,undefined,CCARC,string,K0BV,Good coverage along I-25 between CO/NM state line and 40 miles north.,undefined,100,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.6,-5,107.2,KC0CVU,"Trinidad, Raton Pass",CO,OPEN,string,138.3,ESE,string,449.6,444.6,107.2,Las Animas,Off-Air,CMRG Repeaters,CCARC,string,Cheyenne Mtn Rptr Grp,Wide area.,E-power.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
448.15,-5,100,W0GJT,Grand Junction,CO,OPEN,EI,138.6,NW,string,448.15,443.15,100,Mesa,On-Air,undefined,CCARC,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,7963,312189,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
443,5,100,NM5RR,"Rio Rancho, Rainbow",NM,OPEN,A,138.7,S,string,443,448,100,Sandoval,On-Air,http://www.nmscares.org,NMFCC,string,Sandoval Co ARES,Rio Rancho and parts of Santa Fe.,E-power.,undefined,undefined,RACES.,"Full-time to  
        147.10000 (NM5RR) at Rio Rancho, Rainbow, NM .",27750,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.1,0.6,100,NM5RR,"Rio Rancho, Rainbow",NM,OPEN,A,138.7,S,string,147.1,147.7,100,Sandoval,On-Air,http://www.nmscares.org,NMFCC,string,Sandoval Co ARES,undefined,"E-power, remote base, Linked to 443.100 and 147.080.",100,undefined,undefined,"Full-time to  
        443.00000 (NM5RR) at Rio Rancho, Rainbow, NM .",27749,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
442.75,5,162.2,KC5IPK,Rio Rancho,NM,OPEN,EI,138.7,S,string,442.75,447.75,162.2,Sandoval,On-Air,undefined,NMFCC,string,KC5IPK,"Rio Rancho, Albuquerque, Corrales.",E-power.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,7855,214956,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.08,0.6,100,NM5SC,"Placitas, La Madera",NM,OPEN,A,139,SSE,string,147.08,147.68,100,Sandoval,On-Air,http://www.nmscares.org,NMFCC,string,Sandoval County ARES,"Wide area: Sandia Mtns, Edgewood, Moriarty, Madrid, Golden.","Linked, e-power.",undefined,undefined,ARRL,undefined,28176,25,Sandoval County ARES: Mon at 19:30.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
442.35,5,100,WA5OLD,Rio Rancho,NM,OPEN,string,139.5,S,string,442.35,447.35,100,Sandoval,On-Air,undefined,NMFCC,string,WA5OLD,undefined,Autopatch.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
146.61,-0.6,88.5,K7SDC,"Monticello, Abajo Peak",UT,OPEN,EI,140,WNW,string,146.61,146.01,88.5,San Juan,On-Air,http://www.sdarc.us/repeaters/abajo.html,UVHFS,string,Sinbad Desert ARC,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",Remote base.,undefined,undefined,undefined,undefined,undefined,11.36,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,3270,64264,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
223.94,-1.6,string,K7QEQ,"Monticello, Abajo Pk",UT,CLOSED,string,140,WNW,string,223.94,222.34,string,San Juan,undefined,undefined,UVHFS,string,Grand Mesa Rptr Assoc,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",11,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Unknown,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
447.4,-5,string,K7QEQ,"Monticello, Abajo Peak",UT,CLOSED,string,140,WNW,string,447.4,442.4,string,San Juan,undefined,undefined,UVHFS,string,undefined,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",11,undefined,undefined,Cactus-Intertie,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Unknown,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
447.1,-5,107.2,K7QEQ,"Monticello, Abajo Peak",UT,OPEN,string,140,WNW,string,447.1,442.1,107.2,San Juan,On-Air,http://gmra.org,UVHFS,string,Grand Mesa Repeater Association (GMRA),Wide area.,E-power.,107.2,undefined,undefined,Full-time to the  GMRA Open System .,undefined,11,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.3,-5,107.2,WA4HND,"Grand Junction, Grand Mesa",CO,OPEN,I,140.6,NNW,string,449.3,444.3,107.2,Mesa,On-Air,http://www.gmra.org/,CCARC,string,undefined,Wide Area I-70 West Rifle to Western Utah,e-power Linked to GMRA Open System,107.2,undefined,undefined,undefined,undefined,Closed IRLP out,RACES Wed 1930 hrs,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,3710,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
446.775,-5,string,KD0RDI,"Raton, Raton Pass",NM,OPEN,string,141,ESE,string,446.775,441.775,undefined,Colfax,On-Air,http://www.cmrg.org/,NMFCC,string,Cheyenne Mountain Repeater Group,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,KD0RDI (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
145.43,-0.6,107.2,WA6IFI,"Trinidad, Raton Pass",CO,OPEN,string,141.3,ESE,string,145.43,144.83,107.2,Las Animas,On-Air,CMRG Repeaters,CCARC,string,Cheyenne Mountain Repeater Group,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
446.9125,-5,CC1,W0BX,"Grand Junction, Grand Mesa",CO,OPEN,string,142,NNW,string,446.9125,441.9125,string,Mesa,On-Air,undefined,undefined,string,Bill Frost,"Grand Junction, I70",undefined,undefined,undefined,undefined,undefined,undefined,Brandmeister network,undefined,string,1,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
442.325,5,CC4,KG5SLG,Rio Rancho,NM,OPEN,string,142,S,string,442.325,447.325,string,Sandoval,On-Air,undefined,NMFCC,string,undefined,undefined,Brandmeister,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,4,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
443.2,5,CC1,N5QD,Corrales,NM,OPEN,string,142.2,S,string,443.2,448.2,string,Sandoval,On-Air,http://brandmeister.network/?page=repeater&amp;id=313513,undefined,string,undefined,undefined,Brandmeister,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,1,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.24,0.6,156.7,N0ZSN,"Leadville, Quail Mountain",CO,OPEN,string,142.3,NNE,string,147.24,147.84,156.7,Lake,Off-Air,undefined,CCARC,string,undefined,undefined,undefined,156.7,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
444.7,5,100,K5CPU,"Rio Rancho, Intel Corp",NM,OPEN,string,142.6,S,string,444.7,449.7,100,Sandoval,On-Air,undefined,NMFCC,string,New Mexico Intel Emergency Amateur Service,Albuquerque and vicinity,E-power.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1287.7,-20,67,WB0WDF,Cripple Creek,CO,OPEN,string,142.7,NE,string,1287.7,1267.7,67,Teller,Testing,undefined,CCARC,string,WB0WDF,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Testing in Canon City,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
447.4,-5,67,WB0WDF,Cripple Creek,CO,OPEN,string,142.7,NE,string,447.4,442.4,67,Teller,On-Air,undefined,CCARC,string,WB0WDF,undefined,"E-power, Solar, Remote Base",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.015,0.6,107.2,NX0G,Cripple Creek,CO,OPEN,string,142.7,NE,string,147.015,147.615,107.2,Teller,On-Air,undefined,CCARC,string,Mountain ARC,undefined,E-power.,undefined,undefined,undefined,"Full-time to  
        146.68500 (NX0G) at Lake George, Badger Mountain, CO .
 


Full-time to  
        146.82000 (NX0G) at Woodland Park, CO .
 


Full-time to  
        448.65000 (NX0G) at Woodland Park, CO .
 


Full-time to  
        447.47500 (NX0G) at Colorado Springs, CO .",undefined,undefined,MARC/PCRC: Tue at 19:30.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
224.94,-1.6,67,WB0WDF,Cripple Creek,CO,OPEN,string,142.7,NE,string,224.94,223.34,67,Teller,Testing,undefined,CCARC,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
