Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Coverage,Sponsor,Affiliate,Notes,Coordination,Last update,Features,EchoLink,AllStar,Nets,IRLP,Links,D-STAR Enabled,Node,Sources,Web links,YSF Digital Enabled,DG-ID,WIRES-X,Commands,Mixed-Mode,P25 Digital Enabled,NAC,Default Reflector,Grid,Feed,DMR Enabled,Color Code,Wide Network,Talkgroup Network,Talkgroups,Southern Colorado,Denver Regional,Colorado,Northern Colorado,On-air,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide,North America,Local/Cluster,English,TAC 310,N. Colorado,DCI Bridge,Mountain Reg USA,Worldwide English,Location Photo
446.8,-5,CC7,N0SZ,"Boulder, Mount Thorodin",CO,OPEN,string,38.6,NNW,string,446.8,441.8,string,undefined,Boulder,On-Air,Wide area.,Rocky Mountain Ham Radio,Rocky Mountain Ham Radio,See website for complete information regarding timeslot/colorcode/talkgroup programming.,CCARC,string,undefined,undefined,undefined,undefined,undefined,Full-time to the  Colorado TRBO System .,undefined,undefined,undefined,Rocky Mountain Ham Radio,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,7,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
145.3875,-0.6,string,KC0DS,Boulder,CO,OPEN,string,38.9,NNW,string,145.3875,144.7875,undefined,undefined,Boulder,On-Air,20,Boulder County ARES,undefined,undefined,CCARC,string,E-power.,undefined,undefined,undefined,undefined,undefined,string,KC0DS (C),"jfindu lookup 
    /   dstar-users lookup",http://bouldercountyares.org/technical/d-star,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1283.8625,-20,string,KC0DS,Boulder,CO,OPEN,string,38.9,NNW,string,1283.8625,1263.8625,undefined,undefined,Boulder,On-Air,20,Boulder County ARES,undefined,undefined,CCARC,string,E-power.,undefined,undefined,undefined,undefined,undefined,string,KC0DS (A) Repeater,"jfindu lookup 
    /   dstar-users lookup",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
146.73,-0.6,91.5,K0DK,Boulder,CO,OPEN,E,40.4,NNW,string,146.73,146.13,91.5,91.5,Boulder,Off-Air,Local,BARC,undefined,undefined,CCARC,string,12,115482,undefined,undefined,undefined,undefined,undefined,undefined,undefined,http://www.ked-wireless.com/products1.htm,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,DN70jb,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
224.6,-1.6,100,W0RM,Rollinsville,CO,OPEN,string,41.5,NW,string,224.6,223,100,undefined,Gilpin,undefined,undefined,W0RM,undefined,undefined,CCARC,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Unknown,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
447.75,-5,141.3,N0SZ,"Boulder, Lee Hill",CO,OPEN,I,44.3,NNW,string,447.75,442.75,141.3,141.3,Boulder,On-Air,undefined,Rocky Mountain Ham Radio,undefined,undefined,CCARC,string,undefined,undefined,undefined,undefined,3450,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
224.72,-1.6,103.5,W0MOG,Colorado springs,CO,OPEN,string,44.3,S,string,224.72,223.12,103.5,103.5,El Paso,On-Air,Local,w0mog,undefined,undefined,undefined,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
447.975,-5,107.2,W0CRA,"Boulder, Eldorado Mountain",CO,OPEN,string,44.3,NNW,string,447.975,442.975,107.2,107.2,Boulder,On-Air,Wide area: Boulder/Longmont area.,Colorado Repeater Association (CRA),undefined,undefined,CCARC,string,Closed autopatch.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
224.02,-1.6,string,W0IA,"Boulder, Lee Hill",CO,OPEN,E,44.3,NNW,string,224.02,222.42,string,undefined,Boulder,On-Air,Denver metro area.,Rocky Mtn VHF Soc,undefined,undefined,CCARC,string,8,217336,undefined,undefined,undefined,"Full-time to  
        449.55000 (W0IA) at Boulder, CO .",undefined,undefined,undefined,RMVHS repeaters,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
145.46,-0.6,107.2,W0CRA,"Boulder, Eldorado Mountain",CO,OPEN,EI,44.3,NNW,string,145.46,144.86,107.2,107.2,Boulder,On-Air,Boulder/Denver Metro,Colorado Repeater Association (CRA),CRA VHF Link System,undefined,CCARC,string,"Closed autopatch, e-power.",347086,undefined,undefined,3990,"Full-time to  
        145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO .
 


Full-time to  
        147.22500 (W0CRA) at Larkspur, Westcreek, CO .",undefined,undefined,undefined,undefined,undefined,undefined,undefined,Member-only IRLP and Echolink node,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
446.9875,-5,CC7,N0SZ,"Boulder, Lee Hill",CO,OPEN,string,44.3,NNW,string,446.9875,441.9875,string,undefined,Boulder,On-Air,undefined,Rocky Mountain Ham Radio,undefined,undefined,undefined,string,Linked on Time Slot 2 to  Almagre Mtn  (446.950).,undefined,undefined,undefined,undefined,"Full-time to  
        446.95000 (K7PFJ) at Colorado Springs, Almagre Mountain, CO .
 


Full-time to the  Colorado TRBO System .",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,7,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
445.05,-5,CC1,N0SZ,"Boulder, Lee Hill",CO,OPEN,string,44.3,NNW,string,445.05,440.05,string,undefined,Boulder,On-Air,Wide area,Rocky Mountain Ham Radio,undefined,undefined,CCARC,string,The DMR-MARC Worldwide Network,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,1,string,string,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide  1  1      North America  1  3      Local/Cluster  2  2    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,2,undefined,undefined,undefined,undefined,undefined,undefined,undefined
447.2,-5,151.4,string,Falcon,CO,OPEN,string,44.5,SSE,string,447.2,442.2,undefined,undefined,El Paso,Testing,"Falcon, Black Forest, Peyton Areas",GGARC,Garden of the Gods Amateur Radio Club,undefined,undefined,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,Open ↑ / Open ↓,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
448.8,-5,88.5,W0ENO,Longmont,CO,OPEN,string,44.9,NNW,string,448.8,443.8,88.5,88.5,Boulder,On-Air,undefined,Longmont ARC,undefined,undefined,CCARC,string,30,undefined,undefined,LARC: Sun at 20:00.,undefined,"Linkable to  
        147.27000 (W0ENO) at Longmont, CO .",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
448.525,-5,151.4,N0EPA,Longmont,CO,OPEN,E,44.9,NNW,string,448.525,443.525,151.4,undefined,Boulder,On-Air,undefined,N0EPA,undefined,undefined,CCARC,string,undefined,223853,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.27,0.6,100,W0ENO,Longmont,CO,OPEN,string,44.9,NNW,string,147.27,147.87,100,100,Boulder,On-Air,Wide area: Northern Colorado.,Longmont ARC (LARC),undefined,undefined,CCARC,string,"Closed autopatch, e-power, EchoLink.",undefined,undefined,undefined,undefined,"Linkable to  
        448.80000 (W0ENO) at Longmont, CO .",undefined,undefined,undefined,http://w0eno.org/?q=node/11,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
146.91,0.6,123,W0JZ,Gold Hill,CO,OPEN,string,45.5,NW,string,146.91,147.51,123,127.3,Boulder,On-Air,"East of Gold Hill, The Indian Peaks, Denver, Boulder",undefined,"Town of Gold Hill, Colorado",There is a MOU With BCARES for repeater use.,undefined,string,undefined,undefined,undefined,"Summer Tue at 19:30P, Winter 19:00.",undefined,undefined,undefined,undefined,undefined,http://goldhilltown.com/,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.7,-5,107.2,string,Lake George,CO,OPEN,string,45.7,SSW,string,449.7,444.7,107.2,undefined,Park,undefined,undefined,CMRG,undefined,undefined,CCARC,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Unknown,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.36,0.6,107.2,KC0CVU,"Lake George, Badger Mountain",CO,OPEN,I,47.1,SW,string,147.36,147.96,107.2,107.2,Park,On-Air,Wide area.,undefined,undefined,undefined,CCARC,string,E-power.,undefined,undefined,undefined,3854,undefined,undefined,undefined,undefined,CMRG Repeaters,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
146.685,-0.6,107.2,NX0G,"Lake George, Badger Mountain",CO,OPEN,string,47.1,SW,string,146.685,146.085,107.2,107.2,Park,On-Air,undefined,Mountain ARC (MARC),undefined,undefined,CCARC,string,"Closed autopatch, e-power.",undefined,undefined,MARC/PCRC: Tue at 19:30.,undefined,"Full-time to  
        146.82000 (NX0G) at Woodland Park, CO .
 


Full-time to  
        448.65000 (NX0G) at Woodland Park, CO .
 


Full-time to  
        447.47500 (NX0G) at Colorado Springs, CO .
 


Full-time to  
        147.01500 (NX0G) at Cripple Creek, CO .",undefined,undefined,undefined,undefined,undefined,undefined,undefined,Autopatch: 911,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.105,0.6,107.2,WA0DE,Simla,CO,OPEN,string,48.1,SE,string,147.105,147.705,107.2,107.2,Elbert,On-Air,"I-70, E. Arapahoe, Elbert, Lincoln Counties",ARES of Douglas and Elbert Counties,Colorado Repeater Association,undefined,CCARC,string,Linked to CRA 447.150 - Conifer,undefined,undefined,undefined,undefined,"Full-time to  
        448.42500 (W0CRA) at Larkspur, Westcreek, CO .",undefined,undefined,undefined,http://www.w0cra.org/,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.135,0.6,100,AA0L,Colorado Springs,CO,OPEN,string,48.4,S,string,147.135,147.735,100,undefined,El Paso,On-Air,undefined,AA0L,undefined,undefined,CCARC,string,6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.27,0.6,string,string,Colorado Springs,CO,OPEN,string,48.4,S,string,147.27,147.87,string,undefined,El Paso,On-Air,undefined,TRA,undefined,undefined,undefined,string,E-power.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
